baseMean log2FoldChange lfcSE stat pvalue padj
ENSG00000276967.1 7.19046412045347 3.33152877261728 0.152042305366016 21.9118538396086 2.00262608518155e-106 3.38915191147366e-105
ENSG00000131620.16 1070.07961178281 -3.16562366874804 0.144484276877751 -21.9098142521522 2.09434556716143e-106 3.54304574928711e-105
ENSG00000174680.8 14.8960392049803 3.02154114643351 0.137953894255895 21.9025433296487 2.45677569538834e-106 4.15461933326495e-105
ENSG00000225869.4 2.01814756614101 4.08791125254263 0.186654057605118 21.9010039481218 2.5411963617735e-106 4.29577304855099e-105
ENSG00000236044.1 5.83402362974924 4.44226351990189 0.20287320434352 21.896748435934 2.78993817679909e-106 4.71449433229164e-105
ENSG00000172508.9 573.459318595002 3.75219736193718 0.171396351242921 21.8919325570658 3.10085841170707e-106 5.23793337094641e-105
ENSG00000213574.2 12.5499034006345 2.61948272019279 0.119667014132453 21.8897641859219 3.25191843115938e-106 5.49104790589785e-105
ENSG00000159409.13 5479.97545251491 -3.26912995645829 0.149345804880631 -21.8896671324061 3.25884877986195e-106 5.50069308816175e-105
ENSG00000214653.4 9.1388733328742 2.03269635768421 0.0928634261767123 21.8890950008256 3.30000384495943e-106 5.56807823645771e-105
ENSG00000166275.14 1637.88019446683 -1.25734932258328 0.0574453428972178 -21.8877503235197 3.39878385617997e-106 5.73260697326253e-105
ENSG00000158966.12 899.570891620359 2.74684838778055 0.125520733705819 21.8836227823389 3.7208032294486e-106 6.27340206930781e-105
ENSG00000115825.8 1664.42262258998 1.76342181010801 0.0806056887018381 21.8771384316427 4.28926228821058e-106 7.2291441148669e-105
ENSG00000178425.12 1201.37347098146 -1.80493186907174 0.0825033477251039 -21.8770743107984 4.2952959326543e-106 7.23661201310474e-105
ENSG00000250654.6 87.0607842464453 -3.20601453528332 0.146547964474413 -21.8768957097529 4.31214662614897e-106 7.26229184870863e-105
ENSG00000184209.14 1185.50320983394 -1.22225615567377 0.0558736007851319 -21.8753783271296 4.45799620184685e-106 7.50512470193099e-105
ENSG00000258399.5 195.789269900351 -3.46560766313437 0.158430784701173 -21.874584978362 4.53620151023557e-106 7.63393852367337e-105
ENSG00000198938.2 490455.150978767 -2.16254140509358 0.0988658587736406 -21.873490322325 4.64636119271124e-106 7.81641209289485e-105
ENSG00000271711.1 3.3783635777969 3.69174122807265 0.168787972080306 21.8720634093298 4.7939748537021e-106 8.06173380239691e-105
ENSG00000175344.15 387.184690423119 -3.58548609301957 0.163931972638534 -21.871792520459 4.82252228330641e-106 8.10672100282394e-105
ENSG00000145990.9 1233.00145412085 -1.8930850109809 0.0865844681786355 -21.864025393968 5.71732829532156e-106 9.60732442092888e-105
ENSG00000175727.12 4545.18076409494 -1.3652389043772 0.0624472077508392 -21.8622890205824 5.93901509393225e-106 9.97613130659334e-105
ENSG00000225302.2 237.546126548803 -2.24560028349724 0.102736278756186 -21.8579095007569 6.5370079570269e-106 1.09765334055663e-104
ENSG00000212789.4 27.8492087698177 1.8470030188984 0.0845012030811458 21.8577126898978 6.5652486575105e-106 1.10198552930823e-104
ENSG00000126005.14 2398.69330444397 -1.37981053306921 0.0631306488269094 -21.8564288298756 6.75248306110431e-106 1.13299188099213e-104
ENSG00000163497.2 2034.45017787616 -5.49798620782515 0.25161486485523 -21.8508004723349 7.63823637568582e-106 1.28113539686094e-104
ENSG00000249013.1 2.78390086897816 3.86731325844867 0.177012177719176 21.8477243107196 8.17040765644131e-106 1.36988580209297e-104
ENSG00000125851.8 17591.0752316833 -4.67653359204713 0.214100665554469 -21.8426859156931 9.12313286780524e-106 1.52905603284017e-104
ENSG00000213856.3 9.45516393503422 2.06316418637819 0.0944597710130805 21.8417233521822 9.31738170806656e-106 1.56103309418412e-104
ENSG00000123307.3 783.346210882137 -4.99996661368754 0.229003244927774 -21.8336059616294 1.11285811981616e-105 1.86378968197104e-104
ENSG00000131263.11 3451.13674168516 -0.861250422180877 0.0394577630596187 -21.8271476991631 1.28173227347617e-105 2.14582037864279e-104
ENSG00000116704.7 750.799884141798 1.51732395814569 0.0695160914500442 21.8269457688955 1.28740589030789e-105 2.15452004296449e-104
ENSG00000120645.10 2014.97932311411 -3.19851639791216 0.146555108329634 -21.8246667370884 1.35320377541393e-105 2.26379610476065e-104
ENSG00000183763.7 227.470448327156 1.69620489727551 0.077720197624772 21.82450571555 1.35797758578762e-105 2.27094088716602e-104
ENSG00000240652.1 22.3878875986566 2.04300382768768 0.0936405433424408 21.8175135978918 1.58231772887093e-105 2.64512440185044e-104
ENSG00000255672.1 12.7965871304585 -5.40055683089296 0.247551043498818 -21.815932401508 1.63797281305073e-105 2.73714835140142e-104
ENSG00000165416.13 2660.16177196884 -0.824205419080571 0.0377801405367704 -21.8158378283002 1.64136285012123e-105 2.74179857227798e-104
ENSG00000242100.2 20.6477759428202 2.43822332130878 0.111775299832772 21.8136146801361 1.72310131632671e-105 2.8772733222923e-104
ENSG00000270189.1 526.625245902828 -2.1194130329401 0.0971620544462534 -21.8131763991517 1.73968865494285e-105 2.90389730676449e-104
ENSG00000243810.1 19.7257300863551 -5.586845798647 0.256128838168947 -21.8126386649277 1.76025777208736e-105 2.93714556264924e-104
ENSG00000273038.2 174.94736020917 -2.17477905037567 0.0997294285179096 -21.8067934680396 2.00012411843836e-105 3.33615087535016e-104
ENSG00000259762.1 11.6171394819915 2.55897050367025 0.117360641315255 21.8043329943667 2.11060285377307e-105 3.51912629444468e-104
ENSG00000214896.4 5.10124409506774 3.24058913979911 0.148671612538605 21.7969596513097 2.47949292060365e-105 4.13267125696183e-104
ENSG00000213128.3 3.89344626632434 3.52413639337552 0.161693893325419 21.7951112493963 2.58164387421651e-105 4.30134259072413e-104
ENSG00000236668.2 10.1427891728522 5.27206530472477 0.24190726365444 21.7937453596095 2.65981761320927e-105 4.4299551778541e-104
ENSG00000271984.1 10.9873531978857 2.97145261149014 0.136347900002147 21.7931674154377 2.69360208717896e-105 4.4845693746425e-104
ENSG00000127325.17 381.524947941584 4.39478077718072 0.201660762252742 21.7929394299954 2.70704674976543e-105 4.50529210635492e-104
ENSG00000179051.12 3771.41082036074 1.30661918715681 0.0599747164930187 21.7861669643559 3.13847432340571e-105 5.22138513818771e-104
ENSG00000273015.2 1376.13191772441 -1.20059013521859 0.0551108821028006 -21.7849921723095 3.2200085779368e-105 5.35505809616951e-104
ENSG00000105402.6 6484.55046204014 -1.08055816143636 0.0496066235368618 -21.7825379837314 3.39722078917326e-105 5.64769193935019e-104
ENSG00000107929.13 2216.88149162131 -0.914409306992042 0.0419849485978215 -21.7794551983681 3.63367584344034e-105 6.03856207887443e-104
ENSG00000042493.14 3267.1001835652 2.73513850341207 0.125586908166902 21.7788505452903 3.68194536338819e-105 6.11652674936364e-104
ENSG00000254415.3 196.307779637269 3.28153887492385 0.150684904722117 21.7774891318771 3.79298226993622e-105 6.29866625421701e-104
ENSG00000216657.1 6.74752649831786 2.61604941067504 0.120152641162126 21.7727166491923 4.20928225093683e-105 6.98740853655513e-104
ENSG00000227051.5 10955.0422764442 -2.05646426935481 0.0944566597396668 -21.7715116649547 4.32141249409284e-105 7.17090837682028e-104
ENSG00000265413.1 20.1360910790528 -2.66911030690261 0.12259994013087 -21.7708940481818 4.38003548148007e-105 7.26551660763365e-104
ENSG00000185352.8 1765.91969252603 -3.40706829344765 0.156539563786169 -21.7649021821835 4.99162378948014e-105 8.27696648338624e-104
ENSG00000149548.13 109.208621808972 1.54084934960574 0.0708028436516361 21.7625348098591 5.25611632063392e-105 8.71234082633123e-104
ENSG00000229407.4 575.553562784143 -5.88629531507565 0.27050601152606 -21.760312393311 5.51712592801334e-105 9.14162458354709e-104
ENSG00000259838.1 6.17807790108435 2.62172338207918 0.120483002887837 21.7601098847101 5.54154286162998e-105 9.17871398709893e-104
ENSG00000230478.1 4.55522262168042 3.16071928319687 0.145275000567397 21.7568010383902 5.95612307204528e-105 9.86178470660023e-104
ENSG00000257027.1 56.8288733320114 1.64938121267148 0.0758121879153131 21.7561484244979 6.04147523717364e-105 9.99943877965044e-104
ENSG00000240809.1 29.5787843143333 1.57378324611069 0.0723465686340225 21.7533917064117 6.4156876264483e-105 1.0614918567585e-103
ENSG00000042832.10 923.624393006893 -3.89631612034367 0.179119880297091 -21.7525609881001 6.53292520831127e-105 1.08049318317095e-103
ENSG00000263820.1 3.66805277549038 4.08952791050779 0.188004932187274 21.752237363827 6.57917414300325e-105 1.08774394326211e-103
ENSG00000122550.16 2344.0930305302 0.994183817228393 0.0457143532777485 21.7477388597842 7.25693526058614e-105 1.19935995931913e-103
ENSG00000169218.12 73.7990554037266 -5.41121964817509 0.248828862110104 -21.7467523754567 7.41463750575348e-105 1.22497516523886e-103
ENSG00000266865.5 134.099043245819 1.89743142573551 0.0872545552091145 21.7459297246787 7.54876069347705e-105 1.24667755242091e-103
ENSG00000132005.7 1408.10605558903 -1.2684218662936 0.0583318948675677 -21.7449110674929 7.71820003359833e-105 1.27419439823412e-103
ENSG00000110876.9 1147.33454031298 2.25140721767393 0.103538843654379 21.7445659832682 7.77645633248525e-105 1.28334267662417e-103
ENSG00000171295.11 378.369627419414 1.54663748752038 0.0711305357569338 21.743650192732 7.93319408063621e-105 1.308730650818e-103
ENSG00000225573.4 83.1104071854953 2.17567894123515 0.100067465377461 21.7421210083452 8.20197235197235e-105 1.3525765362902e-103
ENSG00000260810.1 13.4636647237923 -3.14836273151086 0.144809105446233 -21.7414693765913 8.31925032918706e-105 1.37141581184175e-103
ENSG00000147912.11 994.583758263465 -1.36964738992997 0.0630031640436017 -21.739342947635 8.7137215748825e-105 1.43591954944925e-103
ENSG00000188643.9 5964.24140118877 2.47074153257357 0.113660915625279 21.7378288656339 9.00592176792947e-105 1.48352929465725e-103
ENSG00000260229.1 4.57766979865028 3.04072024339297 0.139899167298998 21.7350846477466 9.56066828892664e-105 1.57433732524294e-103
ENSG00000082074.14 790.789446843185 2.53389642079899 0.116586112440987 21.7341188220988 9.76391762782147e-105 1.60721986413195e-103
ENSG00000251125.1 4.67659212476748 -5.06564842069955 0.233078438844027 -21.7336637649671 9.86116906837801e-105 1.62263668285497e-103
ENSG00000249911.1 9.29267878346039 4.35950741889441 0.200619236349679 21.730256271616 1.06207791239769e-104 1.74699241896468e-103
ENSG00000234751.1 5.611945187695 2.65900424170158 0.122367512324151 21.729658397058 1.07599570610365e-104 1.76924100954086e-103
ENSG00000129493.13 1033.62926570787 1.11874813083378 0.0514852603220724 21.7294838141113 1.08009401076136e-104 1.77533326443017e-103
ENSG00000233452.5 213.16079565284 -2.78979447595533 0.12838978674829 -21.7290996940805 1.08916608520598e-104 1.78959341627439e-103
ENSG00000266392.1 16.803740482 -2.57071318917087 0.118318443362171 -21.7270707433325 1.13836218147173e-104 1.86974642480217e-103
ENSG00000137473.16 17.1103700328696 4.90765694489693 0.225951914369569 21.7199175257702 1.33017608751769e-104 2.18400402558541e-103
ENSG00000125834.11 2773.47854573492 -1.45277889003585 0.0668887343116959 -21.7193359238348 1.34712160589086e-104 2.21102270989401e-103
ENSG00000174456.12 1168.130763778 1.17312127005841 0.0540142087796794 21.7187532051705 1.36431569737417e-104 2.2384295918546e-103
ENSG00000232533.1 459.971969897943 2.33750259102566 0.107626857067228 21.7185807959212 1.36944477831608e-104 2.24602871887133e-103
ENSG00000090615.11 4330.2992161665 -1.09286021595652 0.0503220451371053 -21.7173251400844 1.40738480599554e-104 2.30741607699021e-103
ENSG00000122033.13 1647.62954109663 -1.04666804323579 0.0481960511148032 -21.7168838323004 1.42096667553848e-104 2.32883801575003e-103
ENSG00000228056.3 3.57526872187139 3.56487721139299 0.164167239042785 21.7149123794663 1.48325599676765e-104 2.43004262576389e-103
ENSG00000242477.1 22.5365335262848 2.29623142691648 0.105745882661651 21.7146178094101 1.49279424690016e-104 2.4447822211112e-103
ENSG00000133392.15 3384.12345526144 -3.70630539255752 0.170702586398908 -21.7120634827195 1.57811296533339e-104 2.58357348117235e-103
ENSG00000258645.2 18.5351446646272 2.19986102785515 0.101335695358543 21.7086488632823 1.69981433768307e-104 2.78180561707379e-103
ENSG00000125384.6 270.010579303937 -3.93167353624343 0.181147467950981 -21.7042699007383 1.86968822553935e-104 3.05870154925916e-103
ENSG00000235644.1 4.48583350818569 3.3516159129519 0.154460528274202 21.6988505115173 2.10355667777624e-104 3.44005038446045e-103
ENSG00000182667.13 1066.44564031064 2.9390303690683 0.135452407320924 21.6978821358628 2.14832008144538e-104 3.51198219831361e-103
ENSG00000168243.9 8637.28185812855 -2.3702852343301 0.109249141621491 -21.6961451518062 2.23100747472389e-104 3.64583602963203e-103
ENSG00000160013.7 374.836476607737 -3.04976536023723 0.140567402528956 -21.6961066745826 2.23287465555978e-104 3.64756716526177e-103
ENSG00000171174.12 608.335413406211 -2.42273474444188 0.111679474989682 -21.693643748466 2.35569490797199e-104 3.84681144610312e-103
ENSG00000164109.12 860.196778190648 1.7979181630524 0.0828793883416703 21.6931881258641 2.37914382777001e-104 3.88369855789846e-103
ENSG00000256725.1 26.4956732825062 -4.37641373316612 0.201753581703397 -21.6918762790541 2.44796773922683e-104 3.99460207305998e-103
ENSG00000271198.1 4.62160212434768 2.88617405115477 0.133072648961041 21.6887096911984 2.62239436808107e-104 4.27768607325133e-103
ENSG00000213730.3 3.51825878480455 3.48918625440749 0.160878060177251 21.6883908878762 2.64062808693498e-104 4.3058735782336e-103
ENSG00000103056.10 2042.23233825362 -3.04633696217727 0.1404664790152 -21.6872878393116 2.7046977996674e-104 4.4087550559777e-103
ENSG00000006451.6 2938.93714089412 0.879430324012082 0.0405521317749141 21.6864141420083 2.7565448996511e-104 4.49164616777505e-103
ENSG00000172733.11 154.802165650749 3.00227452854276 0.138443023691736 21.6859936202186 2.78185195963712e-104 4.53124746325885e-103
ENSG00000232858.1 15.3083754743107 2.74331808931941 0.126534100601722 21.680464604196 3.13697110057404e-104 5.10784418078324e-103
ENSG00000254719.1 12.0506252904727 2.36614794580678 0.109149675534033 21.6780117231684 3.30867225178475e-104 5.38547835301317e-103
ENSG00000215784.5 15.9421554494352 2.26824197165451 0.104637321482496 21.6771792274322 3.36905309476299e-104 5.48178325530589e-103
ENSG00000123080.9 2608.32061796674 1.84951015339344 0.0853237183345453 21.6763895138946 3.427346861275e-104 5.5746241167251e-103
ENSG00000224078.11 5501.22254153616 -1.71017730234615 0.078895978140088 -21.6763559139801 3.42984928453547e-104 5.57668544815792e-103
ENSG00000197901.10 8.88238711732735 5.66044669722856 0.261135004587741 21.6763229662175 3.43230490793208e-104 5.5786692297678e-103
ENSG00000164089.7 467.548771217885 6.1931694164678 0.285815358995124 21.668427610895 4.07432828041509e-104 6.61979382933797e-103
ENSG00000092108.19 2434.96597064215 -0.817227562492612 0.0377193946541482 -21.6659776750351 4.29693400033509e-104 6.97896273320611e-103
ENSG00000133460.18 832.973751252698 -1.31839046869431 0.0608605959980381 -21.6624639814044 4.63754292906203e-104 7.52946200406361e-103
ENSG00000171860.4 1049.61315132746 2.44424734521046 0.112849165296107 21.6594189137062 4.95443781753639e-104 8.0410775103308e-103
ENSG00000168060.13 299.053075911148 -2.04990113708117 0.0946444596091432 -21.6589660456273 5.00337798457348e-104 8.11758975060948e-103
ENSG00000261643.1 107.048995467302 -1.72694097319644 0.0797417784912966 -21.6566648734192 5.25961298648357e-104 8.53024588957277e-103
ENSG00000213872.3 6.25490627795643 2.82817202614381 0.130600713716486 21.6551039091818 5.44083904179039e-104 8.8209969269271e-103
ENSG00000187676.7 866.126362733082 2.08028605612627 0.0960650479979203 21.6549733694122 5.45627395547336e-104 8.84284571563293e-103
ENSG00000181631.6 294.103089744563 2.41388751695336 0.111471511198131 21.654748294054 5.48298936348215e-104 8.88295427843365e-103
ENSG00000236330.1 15.7924113526575 2.51410006404402 0.116105664234196 21.6535522244019 5.62716256656016e-104 9.11325840047791e-103
ENSG00000211829.5 226.118147957627 4.50118420034716 0.207897220404619 21.6510071254765 5.94665913645431e-104 9.6272338949152e-103
ENSG00000105373.17 11817.3805233244 -1.4082168462794 0.0650436861155428 -21.6503235037735 6.03551917789124e-104 9.76759003298011e-103
ENSG00000008311.13 552.887795192131 1.87854808520973 0.0867693709290636 21.6498986346864 6.09141183387398e-104 9.85451189978782e-103
ENSG00000104964.13 26483.0617487255 -1.26842751077863 0.058602578736241 -21.6445681765571 6.83813310450704e-104 1.10585739947959e-102
ENSG00000102921.6 2218.28466992236 -0.767896676500569 0.0354776178860597 -21.6445387896886 6.84249324046496e-104 1.10616632579117e-102
ENSG00000233459.1 2.13775453799055 3.70819646936069 0.171332816702172 21.643235316715 7.03870613102083e-104 1.1374790953037e-102
ENSG00000013288.7 4587.78888545314 -1.28106660154728 0.0591914044969876 -21.6427809482452 7.10841412661625e-104 1.14833314720922e-102
ENSG00000182700.4 1594.35181713756 -1.29171596900271 0.0596965361349215 -21.6380388651574 7.87834611054781e-104 1.27225709436143e-102
ENSG00000198535.5 880.404963164514 -4.5996166868401 0.212678101071368 -21.6271288095459 9.98049703028014e-104 1.61115267040118e-102
ENSG00000117676.12 1161.9698625878 1.96938191103792 0.0910649151834241 21.6261323811829 1.01983726049859e-103 1.64561814866689e-102
ENSG00000226125.1 9.86563264435403 3.12979282025989 0.14472281373658 21.6261191960837 1.02012872034874e-103 1.64561814866689e-102
ENSG00000103342.11 4213.47476269273 0.832253342639041 0.0384848087754675 21.6255028703577 1.03384590650237e-103 1.66715037037124e-102
ENSG00000154265.14 1608.28743817942 -2.12747305297412 0.0983804815701179 -21.6249505899991 1.04629395825499e-103 1.68662137819098e-102
ENSG00000214413.6 738.399737341682 -0.864198690401754 0.0399668008394983 -21.6229138247084 1.09350815986978e-103 1.76210137167881e-102
ENSG00000243894.1 3.89111199377357 4.06114423726196 0.187823813167009 21.6220944979477 1.11309525371481e-103 1.79302450573425e-102
ENSG00000178607.14 1180.32284968491 -1.89600042179504 0.0877209016094547 -21.6140097400765 1.32616824683733e-103 2.13549032386588e-102
ENSG00000196167.8 56.6457260373394 4.08962598520384 0.189313213019688 21.6024329204033 1.704005639156e-103 2.74293271369595e-102
ENSG00000214255.5 3.72823248068424 3.2981554541915 0.152682495596663 21.6013986495488 1.74258848924214e-103 2.80403975289598e-102
ENSG00000100591.6 4851.83491517037 -0.901469862726842 0.0417341510275333 -21.600292339291 1.78482412520739e-103 2.87097894197949e-102
ENSG00000121486.10 1211.30908212956 -1.10417079464758 0.0511220672153102 -21.5987117656482 1.84694394349766e-103 2.96984376555577e-102
ENSG00000228110.4 12.5022467722899 2.05496187283074 0.0951429353503665 21.5986806089521 1.84818990640847e-103 2.97078927213083e-102
ENSG00000232553.3 4.46438624702513 2.7421083402058 0.126964057951737 21.5975165290334 1.89534771537272e-103 3.04550676314979e-102
ENSG00000197183.11 2663.16486356453 -1.51748261008533 0.0702649217132489 -21.5965886403201 1.93379569986119e-103 3.10618084098658e-102
ENSG00000203747.8 4922.08194314254 2.85865966489462 0.132371953147537 21.595659782314 1.97306331288436e-103 3.16812783440095e-102
ENSG00000260032.1 24066.0143147048 -1.07463914662378 0.0497623941522841 -21.5954068314146 1.98389401814683e-103 3.18438616094439e-102
ENSG00000260769.1 24.9987169231136 -5.97514954671599 0.276730763795223 -21.5919237339926 2.13920667203813e-103 3.4324612528737e-102
ENSG00000237797.1 59.1106526640279 2.7827001324822 0.128913411560513 21.5858078596886 2.44184016598841e-103 3.91665957991861e-102
ENSG00000196652.10 1083.53533849357 0.847054239797607 0.039247877457698 21.5821668499291 2.64192390552126e-103 4.23608480760283e-102
ENSG00000273002.1 16.4118074073573 2.71452112756391 0.125783734810022 21.5808596529892 2.71768116757608e-103 4.35600781250959e-102
ENSG00000115380.17 8382.12159308176 3.54384299630908 0.164235920554615 21.5777582902799 2.90620288169244e-103 4.65652492953077e-102
ENSG00000187068.2 1474.33585014733 2.02366159012921 0.0937962244927383 21.5750857891501 3.0790888502051e-103 4.93178502179711e-102
ENSG00000122674.10 458.66185248619 1.2945548211367 0.0600076650262852 21.5731577052638 3.21015567264825e-103 5.13989180607851e-102
ENSG00000213430.6 39.4276308320154 2.20531184818621 0.102231315356659 21.5717839537958 3.30692268844754e-103 5.29295190460062e-102
ENSG00000215016.2 6.89174011782782 3.01170596340898 0.139640063259958 21.5676353411721 3.61717719900541e-103 5.78748351840866e-102
ENSG00000079819.15 3877.71929940552 1.66893947385616 0.0773840671067282 21.5669650905574 3.669958608107e-103 5.86985373975371e-102
ENSG00000234031.1 16.7366677410393 2.41935383127509 0.112183926756084 21.5659578090486 3.75072962828556e-103 5.99691728669794e-102
ENSG00000149527.16 3417.3933087005 -4.05555316339514 0.188077853543193 -21.5631616747677 3.98436082840147e-103 6.36820743801711e-102
ENSG00000248699.1 3.40585317662427 3.67205072198687 0.170300264889049 21.562213801483 4.0668118876872e-103 6.49768897214623e-102
ENSG00000278840.1 12.1472287668155 -3.00600098355643 0.139411352960594 -21.5620960540143 4.07717236062128e-103 6.51193797052608e-102
ENSG00000196664.4 347.247139703025 2.63316416848775 0.12212691426936 21.5608834812621 4.18540960116466e-103 6.68244746505611e-102
ENSG00000233868.1 3.74571852836556 3.20798072332921 0.148796059480699 21.5595811779231 4.30485166669549e-103 6.87071977570289e-102
ENSG00000198105.10 811.01082818307 -1.18234941187765 0.0548513966625289 -21.5555023904316 4.70139706322497e-103 7.50097103175739e-102
ENSG00000158517.12 139.003274460643 2.3840158473577 0.110602270121346 21.5548545680129 4.7676502146174e-103 7.60398949100688e-102
ENSG00000267424.1 10.0337449777367 -3.63276136428515 0.168561768689719 -21.5515142758864 5.12434041462315e-103 8.16999358760821e-102
ENSG00000226082.2 3.40371416064586 3.77526900811706 0.175179599882363 21.5508484472634 5.19856161156357e-103 8.2854025374274e-102
ENSG00000123600.17 708.027263273986 0.808836428414611 0.0375345283738199 21.549129920033 5.39512422112305e-103 8.59564745349851e-102
ENSG00000074657.12 3470.32841415458 1.31036829173415 0.0608089828668105 21.5489263256424 5.41889701852885e-103 8.63047753723508e-102
ENSG00000273077.1 7.28460820260977 -3.11098411930242 0.144395624304862 -21.5448642178673 5.91567628007225e-103 9.41835738356214e-102
ENSG00000189050.13 417.735402105585 1.25716241820011 0.0583538076097636 21.543794136062 6.05394106525538e-103 9.63509153959855e-102
ENSG00000237793.3 8.49561459494005 2.43174703939821 0.112879183267451 21.5429184461456 6.16948428452469e-103 9.81552341137628e-102
ENSG00000204599.13 740.170541407365 -0.845595653618151 0.039255062619601 -21.5410598579946 6.42205940219215e-103 1.02137663306721e-101
ENSG00000236648.1 183.947893154847 -10.0468791161519 0.466417742696507 -21.5405165722635 6.49782016868701e-103 1.03306188822731e-101
ENSG00000218672.1 25.2295181749948 5.33726180328487 0.24778026972323 21.5403018539231 6.52800777420417e-103 1.03749597684219e-101
ENSG00000159840.14 9639.49263172521 2.0086943743818 0.0932567864050827 21.5393908777488 6.65764759124039e-103 1.05772731892923e-101
ENSG00000268186.1 3.5711484422663 4.53720463477464 0.21065012650523 21.5390548776243 6.70610913482105e-103 1.06505184542891e-101
ENSG00000226797.1 9.73170669361968 -4.63498183884964 0.215194628871083 -21.5385572733152 6.7785263714097e-103 1.07617448214448e-101
ENSG00000123595.6 1172.18058022521 1.27593701527782 0.0592461366412409 21.5362062003154 7.13137727823613e-103 1.13179594680815e-101
ENSG00000248859.2 122.552517059135 -4.49297808783839 0.208625921045178 -21.5360491415898 7.15559151306662e-103 1.13523987349959e-101
ENSG00000215086.2 11.8248330478674 2.03424211914119 0.0944684869279619 21.5335524606468 7.55171772018305e-103 1.19766476467055e-101
ENSG00000232946.1 2.72919184702957 4.09389927922584 0.190149961535189 21.5298454239668 8.18059821532051e-103 1.29694652604688e-101
ENSG00000269086.2 42.9110526305001 -3.48612830534773 0.161929227666952 -21.5287156962042 8.38244598329952e-103 1.32848087412404e-101
ENSG00000141433.11 3016.58870710211 -5.65539480483392 0.262760214472609 -21.5230255317951 9.47719806752563e-103 1.50145420050848e-101
ENSG00000231043.3 49.6073136053407 1.39516273282266 0.0648376413253813 21.5177897329913 1.06101117991729e-102 1.68034994021836e-101
ENSG00000227110.5 43.2519307143383 1.91339475023915 0.0889253766984395 21.5168585310331 1.08253169832975e-102 1.71383139000649e-101
ENSG00000269376.1 33.6098563840325 -3.73473690256039 0.173582381382674 -21.5156450373088 1.1112310528235e-102 1.75865070091436e-101
ENSG00000180211.5 52.6193807324529 2.07406392351237 0.096410105876079 21.5129306690968 1.17820463364131e-102 1.86399073644613e-101
ENSG00000270276.2 2.88087208233673 4.19533852744731 0.195038714347658 21.5102860038806 1.24732991769571e-102 1.97265991046573e-101
ENSG00000171724.2 10380.742072862 -3.3661749304805 0.156517801503421 -21.5066586557371 1.34876835185681e-102 2.13233853722124e-101
ENSG00000120992.16 2218.26083797948 1.48005775077695 0.0688205209485893 21.5060527060321 1.36649855479164e-102 2.15961297675716e-101
ENSG00000169618.6 652.718310663461 -5.23151091837437 0.243279682671541 -21.504101209461 1.42519566108622e-102 2.25158973020871e-101
ENSG00000230359.4 31.7429747707817 1.76857118945337 0.0822601457630801 21.4997332310484 1.5658538947087e-102 2.47294281405692e-101
ENSG00000080371.5 4198.93257529951 -0.96447901307336 0.0448655960965696 -21.4970734145022 1.65820600086787e-102 2.61787822906245e-101
ENSG00000175077.5 11.6581057743907 6.14709392853571 0.285978965284273 21.4949163216438 1.7370791816253e-102 2.74144002826793e-101
ENSG00000143952.18 1545.50336777097 -0.805098568593695 0.0374554483831599 -21.4948319496202 1.74023914933609e-102 2.74546743783449e-101
ENSG00000276409.3 61.2576795640945 -4.19395197418145 0.195120970285324 -21.4941119247648 1.76744049964381e-102 2.78740738525732e-101
ENSG00000170312.14 762.028360065991 2.29105636621107 0.106595059935812 21.4930820207867 1.80708763370707e-102 2.84893927503986e-101
ENSG00000125726.9 51.2911527431122 4.93722324850267 0.229738418427542 21.4906295703425 1.90510636254754e-102 3.00242102903129e-101
ENSG00000141497.12 182.591872448455 1.86652816179327 0.0868963824316295 21.4799294235507 2.39870587308525e-102 3.77900794073779e-101
ENSG00000013293.5 2616.35339404157 -3.22709749600209 0.150242318457456 -21.4792844594973 2.43224048966581e-102 3.83050305508861e-101
ENSG00000135709.11 3563.4342768462 -1.71882873593668 0.0800360549519581 -21.4756803913988 2.62842876797413e-102 4.13803402132384e-101
ENSG00000227682.2 5.70897449600528 2.81992806947264 0.131316274619013 21.4743227955109 2.70635730057526e-102 4.25923474505313e-101
ENSG00000226221.1 125.298347714358 2.13180543765221 0.0992728614187362 21.4742015812376 2.71342634068314e-102 4.26887199075001e-101
ENSG00000236681.1 15.1186958153427 -4.85281497980739 0.226036790045387 -21.4691377400687 3.02580181611323e-102 4.7586556461562e-101
ENSG00000143942.4 117.668422210866 1.57647416114128 0.0734354213031432 21.4674898457184 3.13500278482339e-102 4.92867847285326e-101
ENSG00000100077.13 1596.80204872394 -1.71246015622778 0.0797874540766189 -21.4627747688669 3.46966667293382e-102 5.45291993095398e-101
ENSG00000240497.2 4.95637451737296 4.29881399278491 0.20031572943075 21.4601918930737 3.66786851710881e-102 5.76240776911959e-101
ENSG00000148229.11 3105.63915391755 1.09179203405355 0.0508770231965026 21.459432283149 3.72828013994715e-102 5.85528016970065e-101
ENSG00000223969.4 62.4513899657252 2.51728816651834 0.117305847265135 21.4591874591618 3.74796172561728e-102 5.88414352694964e-101
ENSG00000119139.15 1979.45206468133 1.62452180097693 0.0757034530801705 21.4590185107745 3.76160403855353e-102 5.90350870868157e-101
ENSG00000185862.6 513.689085323767 2.28095259593735 0.106293639919411 21.4589753221989 3.7650993922277e-102 5.90694120075974e-101
ENSG00000196369.9 176.623919609368 1.49124749197899 0.0694959098811253 21.4580612661927 3.83984100507921e-102 6.0221084078269e-101
